"1","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Overvote","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Blank"
"06-260 Kasilof","52","4","0","8","0","1","0","0","4","0","0","0","0","0","149","50","0","11","1","0","6","7","0","0","1","0","0","6","1","0","3","0","0","2","2","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","10","2","0","6","2","0","0","3","0","0","0","0","0","2","3","0","0","0","0","1","0","0","0","0","3","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","177","217","33","0","28","5","0","2","4","0","4","1","0","0","6","10","6","0","1","0","1","0","0","0","0","0","1","7","1","5","0","1","1","0","0","0","0","3","1","1","0","0","0","1","0","0","0","0","138","27","8","0","12","0","0","2","5","0","0","0","0","0","41","24","0","24","0","0","4","6","0","0","0","0","0","0","0","1","0","2","0","0","0","5","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"06-270 Ninilchik","28","3","0","1","0","1","0","0","0","1","1","0","0","0","84","12","0","4","0","0","1","5","0","0","1","1","0","2","1","0","3","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","1","0","0","2","0","0","0","0","1","0","0","0","4","1","2","0","0","0","2","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","94","102","6","0","9","0","0","1","2","0","0","0","0","0","3","3","2","1","0","0","2","0","0","0","0","0","2","6","3","3","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","14","3","0","12","0","0","2","5","0","0","0","0","0","16","1","0","18","1","0","1","10","0","0","1","1","0","0","0","2","0","1","0","0","0","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"06-280 Seldovia-Kachemak Bay","5","0","0","0","0","1","0","0","0","0","0","0","0","0","18","4","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","14","5","0","2","0","0","1","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","11","1","0","6","0","0","1","1","0","0","0","0","0","13","1","0","8","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"07-005 Central","43","2","0","2","0","2","0","0","1","0","0","0","0","1","106","15","0","11","4","0","5","8","0","0","2","0","0","2","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","0","1","0","1","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","127","155","26","0","21","0","0","2","7","0","4","0","0","0","6","5","1","0","0","0","0","0","0","0","0","0","1","8","6","7","0","2","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","73","24","6","0","19","0","0","3","3","0","0","0","0","0","14","5","1","18","1","0","3","7","0","0","1","0","0","0","0","4","2","6","1","0","1","2","0","0","0","0","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"07-010 K Beach","67","5","0","6","0","5","0","1","5","0","1","0","0","1","198","26","0","9","1","0","8","8","0","0","2","0","0","6","0","0","1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","8","3","1","1","2","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","141","183","22","0","23","1","0","6","7","0","0","1","0","0","3","7","9","0","0","1","0","0","0","0","0","0","0","8","2","2","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","105","31","7","0","16","2","0","3","1","0","0","0","1","0","22","9","0","23","2","0","0","3","0","0","0","0","0","0","0","6","1","3","0","0","0","2","0","0","0","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"07-015 Kenai No. 1","48","2","0","6","0","7","0","0","3","1","0","2","0","0","107","17","0","8","2","0","6","8","0","0","2","1","0","7","0","0","5","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","6","1","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","112","138","27","0","23","0","0","5","12","0","5","0","0","0","2","4","3","2","0","0","2","0","0","0","0","0","0","4","1","8","0","2","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","102","27","3","0","21","2","0","6","8","0","0","1","0","0","32","12","0","19","1","0","2","7","0","0","1","1","0","1","0","3","2","5","0","0","3","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"07-020 Kenai No. 2","28","2","0","3","0","7","0","0","0","0","0","0","0","0","60","9","0","7","0","0","3","5","0","0","0","0","0","4","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","3","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68","89","13","0","14","3","0","1","3","0","1","0","0","0","1","3","2","0","0","1","3","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","61","10","12","0","12","1","0","1","1","0","0","0","0","0","13","7","0","13","0","0","0","7","0","0","0","0","0","0","0","1","4","5","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","1"
"07-025 Kenai No. 3","26","1","0","0","0","3","0","1","1","0","0","0","0","0","71","12","0","5","0","0","3","3","0","0","0","1","0","4","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","75","12","0","6","1","0","0","4","0","2","0","0","0","3","2","2","0","0","0","0","0","0","0","0","0","0","4","3","4","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","47","19","5","0","9","0","0","0","1","0","0","0","0","0","13","4","0","12","0","0","0","2","0","0","0","0","0","0","0","3","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"07-030 Soldotna","47","2","0","4","0","0","0","0","7","0","0","0","0","0","124","22","0","9","0","1","7","9","0","0","2","0","0","9","2","0","2","1","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","1","0","2","0","0","3","2","0","0","0","0","0","2","1","1","0","0","0","2","0","0","0","0","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","118","171","20","0","10","0","0","5","13","0","0","1","0","0","2","3","5","0","0","2","0","0","0","1","1","0","0","9","1","8","0","1","1","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","129","27","14","0","15","1","0","6","6","0","0","0","0","0","23","10","0","29","1","0","1","9","0","0","0","1","0","0","0","2","2","7","0","0","1","3","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"08-035 Bear Creek","42","5","0","2","0","2","0","0","0","0","0","1","0","0","64","18","0","7","1","0","2","2","0","0","0","1","0","2","2","0","7","0","0","2","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","2","0","0","0","0","1","1","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","72","9","0","10","0","1","4","4","0","0","1","0","1","4","4","4","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","104","28","14","0","23","1","0","1","5","0","0","1","0","0","33","17","0","27","1","0","1","2","0","0","0","0","0","0","0","4","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"08-040 Cooper Landing","13","0","0","1","0","0","0","0","0","0","0","0","0","0","16","1","0","0","0","0","1","0","0","0","0","0","0","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","12","3","0","2","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","9","1","0","3","1","0","1","1","0","0","0","0","0","7","5","0","12","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"08-045 Funny River No. 1","35","7","0","4","0","1","0","1","0","0","0","0","0","0","53","11","0","3","0","0","0","1","0","0","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","60","72","7","0","7","0","0","0","3","0","0","0","0","0","3","4","3","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","6","2","0","10","0","0","1","0","0","0","0","0","0","14","7","0","8","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"08-050 Funny River No. 2","27","0","0","5","0","4","0","1","0","0","0","1","0","0","55","6","0","10","0","0","1","3","0","0","0","0","0","5","1","0","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","74","16","0","1","0","0","1","3","0","0","0","0","0","2","4","1","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","28","13","2","0","7","0","0","0","1","0","0","0","0","0","17","7","0","3","1","0","0","2","0","0","1","1","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"08-055 Hope","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","3","4","0","3","0","0","0","1","0","0","0","0","0","4","2","0","4","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"08-060 Mackey Lake","52","1","0","2","0","0","0","0","2","0","0","0","0","0","127","22","0","5","0","0","3","4","0","0","0","0","0","2","1","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","3","2","0","2","1","0","0","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89","116","17","0","10","1","0","2","4","0","3","0","0","0","3","5","3","1","0","0","1","0","0","0","0","0","0","1","2","1","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","71","12","12","0","13","2","0","1","2","0","0","0","0","0","16","6","0","13","1","0","1","1","0","0","0","0","0","0","0","4","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"08-065 Moose Pass","7","0","0","0","0","0","0","1","0","0","0","0","0","0","13","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","19","2","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","32","6","5","0","4","0","0","0","1","0","0","0","0","0","10","2","0","4","0","0","0","3","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"08-070 Nikiski","81","8","0","8","0","3","2","1","3","0","0","0","0","0","147","27","0","9","0","0","4","4","0","0","7","0","0","5","1","0","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","0","1","1","0","1","1","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","115","145","28","0","24","0","0","2","5","0","6","0","0","0","2","7","5","0","0","2","1","0","0","1","0","0","0","2","2","1","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","53","15","7","0","12","0","0","2","2","0","0","0","0","0","17","2","0","12","2","0","1","2","0","0","1","0","0","0","0","3","1","2","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17"
"08-075 Salamatof","68","8","0","8","0","6","0","1","4","0","0","0","0","0","147","36","0","20","0","0","3","7","0","0","3","0","0","1","1","0","8","0","0","0","1","0","0","0","0","0","2","0","1","0","1","0","0","0","0","0","6","3","0","4","1","0","0","0","0","0","1","0","0","1","3","2","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","104","181","27","0","23","1","0","4","7","0","5","0","0","0","5","4","8","0","0","0","1","0","0","0","0","0","0","5","0","3","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","44","16","8","0","11","1","0","2","3","0","0","0","0","0","16","11","0","19","1","0","1","5","0","0","0","0","0","0","0","5","0","1","0","0","0","1","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13"
"08-080 Sterling No. 1","51","4","0","7","0","2","0","1","3","0","0","0","0","0","134","17","0","15","1","0","1","4","0","0","2","0","0","8","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","101","154","20","0","16","0","0","3","7","0","1","3","0","0","13","3","6","0","0","2","2","0","0","1","0","0","0","0","1","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","24","8","0","7","1","0","0","2","0","0","0","0","0","10","15","0","13","0","0","0","2","1","0","0","1","0","0","0","3","3","3","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"08-085 Sterling No. 2","69","6","0","8","0","1","0","5","0","0","0","0","1","0","145","27","0","14","0","0","2","3","0","0","2","1","0","6","1","0","1","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","2","0","2","1","0","1","2","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140","182","28","0","13","1","0","0","3","0","1","0","0","2","7","3","10","0","0","1","3","0","0","0","0","0","0","1","1","2","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66","13","10","0","6","2","0","2","4","0","0","1","0","0","17","7","0","19","0","0","2","2","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"09-105 Girdwood","14","3","0","1","0","0","0","2","3","0","0","0","0","0","36","5","0","2","1","0","4","4","0","0","1","0","0","7","2","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","19","5","0","1","0","0","0","1","0","0","0","0","0","0","2","2","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","235","58","21","0","33","4","0","2","7","0","0","0","0","0","69","30","0","63","6","0","4","4","0","0","1","3","0","0","0","7","0","1","0","0","2","1","0","0","0","0","0","0","3","0","3","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"09-110 Indian","5","3","0","2","0","2","0","0","0","0","0","0","0","0","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","9","0","0","1","0","0","0","3","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","10","3","0","3","0","0","0","0","0","0","0","0","0","10","0","0","6","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"09-115 South Anchorage No. 1","59","5","0","10","0","6","0","2","4","0","0","0","0","1","163","23","0","23","1","0","7","5","0","0","2","0","0","3","3","0","12","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","2","0","4","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","124","16","0","21","1","0","2","13","0","0","2","0","0","3","5","2","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","189","74","30","0","37","2","0","4","5","0","0","0","0","0","46","31","0","37","2","0","1","7","0","0","0","0","0","0","0","4","0","12","0","0","0","4","0","0","0","0","0","1","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"09-120 South Anchorage No. 2","63","3","0","14","0","7","0","1","10","0","0","0","0","0","268","42","0","17","1","0","10","16","0","0","1","1","0","17","4","0","3","0","0","3","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","4","1","0","3","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","51","122","23","0","12","0","0","5","3","0","3","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","165","70","29","0","31","3","0","5","6","0","0","1","0","0","56","32","0","31","1","0","1","2","0","1","0","1","0","0","0","2","2","4","0","0","1","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"09-125 South Anchorage No. 3","62","2","0","9","0","4","0","1","3","0","0","0","0","0","186","29","0","12","3","0","5","10","0","0","2","0","1","21","3","0","4","0","0","1","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","2","0","1","1","0","0","0","0","0","1","3","0","0","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","112","17","0","11","3","0","1","3","0","4","0","0","0","2","3","6","0","0","0","1","0","0","1","0","0","0","4","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","188","85","21","0","29","3","0","3","8","0","0","0","0","0","44","22","0","34","1","0","2","4","0","0","1","1","0","1","0","5","1","1","0","0","1","3","0","0","0","0","0","0","2","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","9"
"09-130 South Anchorage No. 4","56","9","0","9","0","4","0","4","1","0","1","0","0","0","201","36","0","16","2","0","12","10","0","0","0","0","0","25","8","0","5","1","0","2","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","1","0","1","1","0","1","2","0","0","0","0","0","0","1","1","0","0","0","4","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","111","20","0","15","1","0","3","4","0","2","3","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","209","70","30","0","49","3","0","6","6","0","0","0","0","0","37","18","0","43","5","0","3","8","0","0","1","1","0","0","0","4","1","4","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
