"1","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Bye","Overvote","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Palin","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Blank"
"House District 26","321","25","0","49","0","23","1","4","18","1","0","0","0","2","1146","229","1","130","7","1","27","48","0","0","25","3","0","59","19","0","25","0","0","18","24","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","23","11","0","17","10","0","9","3","0","0","0","0","0","11","10","6","0","0","1","3","0","0","0","0","7","1","9","2","0","8","0","0","0","0","1","0","1","1","0","0","0","0","1","0","14","867","1329","212","0","177","21","1","42","67","0","18","6","0","2","45","53","30","4","0","16","16","0","0","2","0","0","2","37","16","23","0","6","25","0","0","0","0","21","1","0","0","2","0","2","0","2","0","1","651","224","102","0","129","6","0","13","40","0","0","3","3","0","175","81","0","144","6","1","12","29","0","1","2","9","0","0","1","32","12","33","0","1","10","22","0","2","0","0","0","0","9","1","0","0","0","1","1","2","0","0","0","2","10","2","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22"
"House District 27","304","26","1","32","0","14","3","8","16","1","3","0","1","2","1038","205","0","109","12","1","24","52","0","0","15","2","1","47","7","0","18","1","0","10","19","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","25","8","0","12","10","1","2","11","0","1","0","0","0","21","15","7","0","0","2","4","0","2","1","1","0","1","7","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","15","848","1183","242","0","173","15","1","30","77","0","18","6","0","3","38","42","55","3","0","3","10","0","0","2","1","0","4","36","22","38","1","2","23","0","0","1","0","2","0","2","0","0","2","1","0","1","0","0","613","191","72","0","136","5","2","20","26","0","0","1","0","0","161","77","0","175","8","1","7","26","0","1","3","2","0","1","1","26","12","42","0","0","2","19","0","1","0","0","0","0","6","2","2","0","2","2","4","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"House District 28","434","47","0","60","0","41","4","16","22","1","2","0","0","3","1086","206","1","110","10","0","25","45","0","0","17","3","1","71","18","0","39","0","0","16","22","0","0","0","1","0","11","0","0","4","4","0","0","0","0","0","15","2","0","18","7","2","1","9","1","0","1","0","1","6","17","3","0","0","0","2","0","0","0","0","8","7","6","1","0","5","0","1","0","0","1","0","0","0","0","0","0","0","0","0","16","755","1050","203","0","167","10","1","41","72","1","24","2","0","2","29","43","42","2","1","4","8","0","0","2","1","0","2","26","13","20","1","4","18","0","0","0","0","12","1","0","0","2","2","0","0","0","0","0","726","273","95","0","208","14","1","25","29","0","0","2","1","0","187","82","0","177","9","1","11","31","0","0","3","4","0","2","2","31","8","28","0","0","1","15","0","0","0","0","0","0","6","0","6","0","0","1","10","0","0","0","1","0","13","17","2","1","4","0","0","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","47"
"House District 29","454","45","0","60","0","45","0","16","29","0","1","0","0","3","1279","259","0","125","14","0","32","58","0","0","14","2","1","76","13","0","29","1","0","14","18","0","0","1","0","0","4","0","2","0","1","1","0","0","0","0","39","15","1","32","17","0","8","10","0","0","0","0","0","7","20","4","1","0","0","5","0","0","0","0","8","6","8","0","2","2","0","0","0","1","2","0","0","0","0","0","0","0","0","0","18","890","1179","229","0","156","10","1","36","62","0","18","11","0","3","30","43","39","2","0","3","11","0","0","3","1","0","0","24","12","17","0","3","19","0","1","1","0","11","2","3","0","0","0","0","0","0","0","0","967","375","99","0","181","7","0","22","50","0","0","3","2","1","223","124","0","242","8","1","13","32","0","1","6","5","0","2","0","31","15","23","0","0","6","32","0","0","0","0","1","1","11","4","5","0","1","1","9","0","0","1","0","0","16","4","1","0","0","0","0","0","0","0","0","0","1","1","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","61"
"House District 3","342","43","0","37","0","23","1","12","20","1","0","0","2","0","544","134","0","65","5","0","50","43","0","1","4","1","0","118","20","0","45","2","0","28","15","0","0","2","0","0","1","0","0","1","1","0","1","0","1","0","26","3","0","26","5","2","7","10","1","0","0","0","0","7","9","2","1","0","2","1","0","0","0","1","9","9","11","0","2","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","3","489","647","123","0","74","7","1","32","37","1","8","2","0","1","12","11","13","5","0","1","3","0","0","3","0","0","2","43","13","25","2","3","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2469","800","254","1","372","20","2","46","70","0","1","6","9","1","449","251","0","447","12","3","13","42","0","1","15","16","0","2","1","39","25","39","0","1","3","25","0","0","0","0","0","0","29","4","8","0","7","6","23","4","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","14"
"House District 30","314","37","0","55","0","26","1","5","13","0","0","0","0","4","1010","219","1","101","12","1","25","42","0","0","11","1","0","50","12","0","28","0","0","13","16","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","32","4","0","24","12","1","4","8","0","0","0","0","0","13","18","7","0","0","3","5","0","0","0","0","9","5","11","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","1168","1177","233","1","176","17","1","32","87","0","26","2","1","0","59","57","45","2","1","12","24","0","1","0","0","2","7","48","18","34","0","13","22","1","0","0","0","35","4","1","0","7","3","4","1","1","0","0","1031","335","131","2","152","10","0","12","32","0","0","2","4","0","273","161","0","206","6","0","14","39","0","1","10","6","0","3","1","34","10","25","0","0","10","12","0","0","0","0","0","0","10","7","3","0","0","8","4","3","0","1","0","1","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","13","1","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","41"
"House District 31","174","17","0","29","0","13","0","4","25","1","1","0","2","1","317","108","0","61","4","0","25","31","0","0","8","0","0","46","13","0","29","0","1","14","20","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","14","8","0","29","7","0","3","9","0","0","1","0","0","6","9","4","1","0","1","4","0","1","0","0","10","3","13","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","394","506","123","0","96","3","1","28","48","0","9","1","0","1","21","25","26","1","0","2","7","0","0","0","0","2","1","24","12","50","0","1","11","0","0","0","0","5","1","0","0","0","1","0","0","0","0","0","1127","283","103","1","234","11","2","28","68","1","2","6","2","0","267","124","0","317","11","2","11","30","0","1","4","12","0","1","1","37","16","62","1","1","5","20","0","1","0","0","0","0","13","1","6","0","3","2","6","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","12"
"House District 32","163","20","0","29","0","12","0","7","11","0","0","0","1","0","276","71","0","48","6","0","18","15","0","0","8","1","0","17","13","0","27","1","0","6","10","0","0","1","0","0","4","0","0","0","0","1","0","0","0","0","12","6","0","9","16","2","2","8","0","0","0","0","0","3","6","12","1","0","2","2","1","0","0","0","7","2","7","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","316","451","109","0","87","9","0","14","29","0","3","5","0","0","17","24","18","0","0","2","7","0","0","1","0","0","0","8","1","20","0","1","8","0","0","0","0","4","0","1","1","0","0","0","0","0","0","0","517","135","60","1","116","6","1","8","24","0","0","1","2","0","134","70","0","153","8","1","8","32","0","0","4","6","0","0","2","11","6","17","0","0","0","18","0","0","0","0","0","0","9","0","4","0","1","1","5","0","0","0","0","0","5","7","1","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","18"
"House District 33","240","33","0","56","0","51","5","6","26","0","0","1","0","3","707","212","0","110","7","0","26","35","0","1","3","1","0","38","9","0","27","0","0","10","14","0","0","0","0","0","2","0","2","1","0","1","0","0","1","0","32","21","0","44","17","2","4","9","0","0","0","0","0","9","35","14","3","0","5","2","0","0","0","0","8","6","11","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","9","733","1196","268","0","190","10","0","28","61","0","11","7","0","1","32","59","51","2","0","4","16","0","0","1","0","0","0","27","8","25","0","5","18","0","0","0","0","8","1","1","0","1","1","1","0","0","0","0","562","184","63","0","118","2","0","11","19","0","0","1","1","0","162","73","0","178","9","1","4","33","0","1","6","6","0","0","0","43","15","27","0","0","3","34","0","0","0","1","0","0","5","2","1","0","0","0","6","0","0","0","0","0","8","3","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","37"
"House District 34","262","33","0","64","0","31","4","13","23","1","0","1","0","0","678","200","0","78","12","0","25","42","0","1","2","2","1","50","13","0","40","0","0","7","28","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","21","15","0","56","16","1","7","16","0","1","1","0","0","14","33","6","2","0","5","8","1","1","0","0","15","14","19","0","6","8","0","0","0","0","0","2","0","1","0","1","0","0","0","0","14","633","938","239","0","151","18","1","33","68","0","10","3","0","1","48","46","35","3","0","5","13","0","1","3","0","0","6","24","12","26","0","8","13","0","0","0","0","12","1","1","1","3","0","2","0","0","0","0","1386","473","138","0","212","7","1","25","49","0","2","6","5","1","370","188","0","279","3","0","19","52","1","0","12","8","0","5","0","44","10","20","0","0","11","17","0","0","0","0","0","0","20","4","9","0","0","6","9","5","0","0","0","0","6","2","0","0","1","0","0","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","5","0","0","1","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","18"
"House District 35","215","26","0","33","0","31","1","14","18","1","2","0","0","0","514","191","0","66","11","0","27","42","0","0","7","1","1","71","19","0","41","0","0","16","19","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","17","15","0","27","8","1","7","15","0","1","0","0","0","10","15","3","0","0","1","1","0","0","0","0","14","9","12","1","0","9","0","1","0","2","0","1","0","0","0","0","0","0","0","0","8","401","740","185","0","125","11","0","22","47","0","11","3","0","1","32","36","25","1","1","2","7","0","0","3","0","0","1","36","14","36","1","4","8","0","0","0","0","5","0","2","0","1","0","0","0","0","0","0","1843","698","202","0","276","15","0","41","69","0","0","8","5","2","414","237","1","355","17","1","32","60","1","1","8","15","0","1","0","50","22","60","0","1","14","41","0","0","0","1","0","0","22","2","8","0","1","7","15","1","0","2","0","2","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"
"House District 36","458","40","1","70","0","29","3","10","22","0","0","0","1","1","628","192","0","85","12","0","17","27","1","0","6","3","0","38","20","0","32","0","1","9","9","0","0","1","0","0","15","0","0","2","5","1","1","1","0","0","27","11","0","29","13","0","6","8","0","0","0","0","0","8","11","11","1","0","4","2","0","0","0","0","13","3","13","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","827","825","163","0","114","6","1","22","45","0","15","2","0","1","52","50","38","1","0","0","12","0","0","0","0","0","2","22","10","21","0","4","10","0","0","0","0","8","1","3","1","1","2","0","0","0","0","0","1689","398","143","0","343","11","0","31","59","0","1","1","3","1","278","170","0","276","9","1","14","55","0","0","6","7","0","0","3","38","14","37","1","0","4","39","0","0","1","0","0","0","17","2","1","0","0","3","1","1","0","0","0","0","23","18","2","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","57"
"House District 37","196","13","1","21","1","20","1","1","13","1","0","3","1","4","150","49","0","36","4","0","11","15","0","0","0","0","0","22","2","0","25","0","0","6","15","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","11","2","0","7","4","2","4","2","0","0","0","0","1","3","9","5","0","1","0","0","0","0","0","0","5","3","6","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","264","176","43","0","63","4","2","12","18","0","1","2","0","0","5","5","13","0","0","1","1","0","0","0","1","1","1","15","6","25","0","2","16","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","1004","129","39","1","268","10","0","16","89","0","1","1","0","0","103","53","1","177","6","0","5","46","1","0","1","4","0","1","2","32","11","90","0","0","6","69","0","1","2","0","0","0","4","0","2","0","0","1","2","0","0","0","0","0","16","1","1","4","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","80"
"House District 38","70","6","0","4","0","8","0","0","9","0","0","0","0","1","54","18","0","22","0","1","7","21","0","0","1","0","0","11","4","0","17","0","0","3","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","0","2","3","0","0","1","0","0","0","0","0","0","2","0","2","0","0","3","0","0","0","0","2","0","1","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","105","64","19","0","25","1","0","4","16","0","0","0","0","0","0","3","3","0","1","1","5","0","0","0","0","0","1","10","7","26","0","4","13","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1244","102","59","0","437","4","1","23","208","1","1","0","2","1","98","45","1","326","6","7","29","101","1","0","7","7","0","4","12","31","17","177","0","1","21","122","0","0","1","0","0","1","2","0","4","0","0","0","3","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","24"
"House District 39","102","5","0","6","0","9","0","0","6","0","1","0","0","0","49","15","0","27","2","1","4","27","0","0","2","0","1","10","4","0","35","0","0","6","19","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","6","1","0","2","4","0","1","5","1","0","0","0","0","0","1","3","0","0","3","1","0","0","0","0","2","2","5","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","24","178","65","21","0","33","1","1","14","36","0","0","1","0","0","4","2","14","0","0","1","3","0","0","0","0","0","1","9","5","56","0","3","7","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1117","130","72","0","449","7","3","33","170","0","1","0","1","3","98","38","0","328","2","1","13","61","1","0","3","4","0","1","8","38","24","220","0","2","10","67","0","2","0","1","0","0","16","1","0","0","2","0","7","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23"
"House District 4","259","17","0","21","0","15","0","15","14","1","1","1","1","2","319","78","0","55","9","1","18","23","0","0","7","2","1","71","15","0","38","1","0","16","14","0","0","0","0","0","1","1","2","0","1","0","0","0","1","0","16","5","0","6","5","2","4","9","1","0","0","0","0","2","7","5","0","0","2","1","0","0","0","1","5","4","7","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","11","293","231","62","0","68","0","0","12","24","0","4","0","0","0","9","9","10","0","0","1","3","0","0","0","0","0","1","14","0","16","0","1","6","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2734","774","245","0","416","19","2","34","62","1","1","7","2","0","424","250","1","376","24","3","23","74","0","0","11","17","0","2","6","66","26","35","0","1","12","33","1","0","0","3","0","0","50","5","8","0","1","4","17","4","0","0","1","2","6","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","38"
"House District 40","127","4","0","4","0","8","0","5","10","0","1","0","0","0","48","7","0","22","0","0","4","11","0","0","1","0","0","9","7","0","30","0","0","5","10","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","15","2","0","0","2","0","0","2","0","0","0","0","0","3","1","5","0","0","1","2","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","161","68","8","0","43","2","0","11","32","0","0","1","0","0","1","5","18","0","1","0","3","0","0","0","0","0","0","4","3","13","0","1","12","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","753","71","45","3","248","1","0","15","46","0","0","1","3","0","61","36","0","182","6","1","6","52","1","1","0","1","0","1","4","10","13","58","1","0","6","51","0","0","0","0","0","0","1","1","0","0","0","0","1","2","0","0","0","1","12","1","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","28"
"House District 5","303","27","1","41","0","30","1","4","15","1","0","0","0","0","385","87","0","69","1","0","23","26","0","0","1","1","0","39","9","0","21","0","0","16","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","10","0","18","9","1","5","5","0","0","0","0","0","13","10","5","2","0","0","1","0","0","0","0","7","10","7","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","584","540","122","0","92","4","0","31","42","0","9","3","0","1","28","29","24","0","1","3","5","0","0","1","0","0","0","35","21","29","0","1","17","0","0","0","0","1","1","1","0","0","1","1","0","0","0","1","1308","407","135","0","207","11","0","18","34","0","0","4","2","0","260","130","2","229","8","0","5","44","0","0","5","1","0","1","0","27","15","41","0","0","4","31","0","0","1","1","0","0","20","1","2","0","0","3","3","2","0","1","1","1","26","4","3","3","0","0","0","2","1","0","0","0","9","2","3","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","2","0","1","0","0","2","0","0","0","0","65"
"House District 6","448","35","0","54","0","16","1","9","18","2","2","0","0","1","1279","209","0","78","8","0","27","36","0","0","8","1","1","55","16","0","25","0","0","24","17","0","0","1","0","0","2","0","0","0","3","2","0","0","1","0","42","19","0","30","7","0","2","12","0","1","1","0","0","19","12","4","0","0","0","5","0","1","0","0","19","4","7","1","3","4","0","0","1","0","0","0","1","0","1","0","1","0","0","0","10","1000","1018","170","0","119","8","0","17","39","0","17","6","0","0","39","48","19","4","2","7","10","0","1","1","1","1","7","42","14","17","0","7","18","0","0","0","0","23","5","2","0","7","2","3","0","0","0","0","2119","609","145","0","185","7","1","17","45","0","0","7","1","0","497","227","0","359","18","1","24","74","0","1","11","15","0","6","1","35","16","22","0","0","6","24","1","0","0","0","0","0","32","4","1","0","0","5","10","2","0","1","0","1","5","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","1","2","0","0","0","8","1","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","32"
"House District 7","437","27","0","33","0","35","1","5","25","1","2","2","0","3","955","145","0","78","12","1","51","57","0","0","18","5","0","63","10","0","27","1","1","12","11","0","0","1","0","1","2","0","0","0","0","0","0","0","0","1","22","9","0","27","7","2","7","13","0","0","2","0","0","12","9","4","0","0","0","2","0","0","0","0","13","3","4","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","979","1225","188","0","145","7","0","33","66","1","27","4","0","0","38","28","28","6","0","4","8","0","0","2","1","0","2","45","20","38","0","7","10","0","0","0","0","11","3","1","0","0","2","1","0","0","0","0","985","298","98","0","151","13","1","27","33","0","0","2","1","0","194","85","1","193","8","0","9","41","0","1","4","8","0","3","5","28","15","43","1","1","9","17","0","1","0","1","0","0","17","3","8","0","2","1","7","1","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","15"
"House District 8","616","48","0","64","0","28","2","13","13","0","0","2","1","1","1270","226","0","118","6","0","32","42","0","0","20","4","0","55","15","0","42","1","0","9","12","0","0","0","0","0","21","1","1","0","5","0","2","1","2","0","35","22","0","15","8","0","5","13","0","0","1","0","0","8","22","6","0","0","1","1","0","0","0","0","8","4","9","0","3","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","14","1104","1479","234","0","163","5","2","31","56","0","19","5","0","4","56","56","56","1","0","5","10","0","0","2","0","1","0","28","8","22","1","4","19","0","0","0","0","2","5","1","0","0","2","1","0","0","0","0","981","285","121","0","187","14","1","18","30","0","1","6","1","1","250","131","0","206","9","0","11","29","1","0","8","6","0","0","0","35","6","21","0","0","2","13","0","0","0","1","1","0","15","2","7","0","0","2","10","0","0","2","1","0","24","27","3","0","1","0","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","79"
"House District 9","430","52","0","74","0","32","1","19","30","1","1","1","1","2","1482","252","0","124","16","0","68","63","0","0","15","2","2","147","33","0","48","3","0","20","35","0","0","1","0","0","10","1","1","0","0","0","1","0","0","0","22","14","0","16","9","0","10","9","1","0","0","0","0","2","8","2","1","0","2","8","0","0","2","0","6","7","12","0","0","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","7","424","828","149","0","108","8","0","27","33","0","11","5","0","2","22","19","17","3","0","0","4","0","0","1","1","0","0","16","6","13","0","2","10","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","2150","863","299","0","346","25","1","42","64","0","0","4","4","0","502","308","0","414","26","0","17","48","0","1","9","13","0","1","1","58","14","34","0","0","7","27","0","0","0","0","0","1","28","5","17","0","0","5","14","3","0","0","0","0","27","8","2","2","1","0","0","0","0","0","0","0","4","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","53"
"House District 99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","44","19","0","0","10","0","0","0","0","0","0","0","1","0","5","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Total","12012","1107","5","1522","2","950","62","341","743","24","33","20","17","49","27192","5656","3","3073","300","12","1018","1551","2","4","362","84","20","2432","596","1","1357","32","7","539","746","1","4","18","6","4","155","12","28","13","33","20","12","7","6","3","825","352","1","689","330","33","166","333","9","6","9","4","3","257","413","187","17","2","53","102","2","6","4","5","315","175","324","17","40","124","1","8","5","3","15","3","5","4","3","2","1","1","2","1","438","21096","27113","5150","5","4076","297","27","953","1883","13","416","131","1","31","922","1033","948","62","10","128","302","1","7","36","17","9","59","957","431","975","6","133","521","7","5","2","2","252","44","31","7","29","36","23","1","6","3","2","53793","16230","5432","16","10082","431","27","995","2311","4","17","145","104","15","10935","5779","17","11336","453","37","537","1972","8","23","274","343","1","71","85","1469","602","1841","5","16","269","1248","2","22","8","15","4","7","730","117","185","1","39","128","351","70","1","19","13","19","421","164","37","31","23","1","8","7","9","12","12","4","62","13","26","12","2","5","7","5","4","1","5","67","13","5","5","9","9","7","2","2","6","32","17","20","4","3","11","4","3","3","2","1358"
