"1","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Begich","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Hafner","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Howe","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Peltola","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Blank","Overvote"
"House District 26","5094","15","15","0","37","3","1","1","2","0","0","0","0","470","65","0","228","25","0","25","64","0","0","15","10","0","2","0","79","2","22","0","0","9","62","0","1","0","0","1","24","0","0","0","2","10","0","0","0","0","25","2","1","1","0","0","2","0","0","0","3","1","0","0","0","0","4","7","1","0","0","0","1","9","0","1","0","3","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","233","105","7","0","33","1","0","9","23","1","0","1","1","0","3","2","13","0","0","7","25","0","1","0","2","0","0","21","5","12","0","5","17","2","0","0","0","5","0","0","0","1","0","0","0","0","0","1212","94","5","17","0","0","7","52","0","1","0","0","0","0","270","9","22","0","131","182","1","18","0","1","1","1","64","12","24","0","0","46","74","0","7","0","1","1","0","1","8","0","0","0","2","0","1","3","1","1","0","0","15","4","0","1","0","1","1","1","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","202","4"
"House District 27","4774","23","20","0","34","1","0","3","8","0","1","0","0","465","72","1","259","17","3","29","84","1","0","12","12","0","2","3","71","0","12","0","0","8","35","1","0","0","1","0","11","0","5","0","1","18","1","0","0","0","26","3","0","2","0","0","1","3","0","0","5","0","0","4","1","0","2","3","0","0","0","0","0","8","0","2","0","3","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","221","96","9","0","22","2","0","10","27","0","1","2","3","0","7","4","16","0","0","2","7","0","0","1","1","0","0","11","6","17","0","3","13","0","1","0","0","3","0","1","0","1","0","0","0","0","1","1143","62","6","18","1","0","9","40","0","0","0","1","0","0","228","7","25","0","111","148","1","14","0","0","0","2","56","13","26","0","1","41","105","0","10","0","2","0","0","2","4","0","0","0","0","0","2","0","0","1","0","0","15","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","146","13"
"House District 28","4781","25","30","0","48","7","0","9","8","1","0","0","0","503","48","0","215","11","3","35","71","0","1","19","22","0","2","1","87","9","42","0","0","13","24","0","1","1","0","1","12","1","1","0","10","10","1","0","0","0","23","1","0","1","0","0","1","0","0","0","2","2","0","4","0","0","1","4","0","0","0","0","0","10","0","3","0","1","7","0","0","0","0","0","0","0","1","0","0","0","0","0","0","216","79","3","1","21","1","0","12","18","1","0","1","1","0","13","2","13","0","0","5","13","0","0","0","0","0","0","12","6","7","0","6","9","0","0","0","1","3","0","0","0","0","0","1","0","0","0","1361","113","4","46","0","0","9","30","0","1","0","0","0","0","261","11","36","1","150","219","0","26","0","5","0","3","85","15","20","0","0","32","76","0","7","0","2","0","2","4","10","0","0","0","0","0","6","0","0","7","0","0","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","128","7"
"House District 29","5323","31","22","0","74","3","1","3","7","0","0","0","0","559","55","0","254","11","1","48","65","0","0","17","10","0","3","0","89","2","13","0","0","14","31","0","0","0","0","0","11","0","2","0","0","9","2","0","0","3","29","2","0","4","0","0","0","1","0","0","2","2","0","3","0","0","2","4","1","0","0","1","0","19","0","0","0","2","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","202","96","7","0","18","0","0","17","14","0","0","1","5","1","4","4","10","0","0","2","4","0","0","0","0","0","0","21","4","8","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1753","111","4","30","0","0","9","38","0","0","0","0","0","0","317","32","33","0","160","196","0","15","0","4","1","5","106","20","29","0","0","74","132","0","5","0","4","1","0","0","14","0","0","1","1","0","5","2","2","2","0","0","15","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","1","0","0","1","165","8"
"House District 3","2940","18","13","0","15","2","0","3","5","0","0","0","1","354","40","0","99","7","1","25","65","0","1","12","2","0","0","1","118","2","22","0","0","17","38","0","0","0","1","0","8","0","1","0","3","5","1","1","0","0","20","1","0","3","1","0","1","2","0","0","1","1","0","2","0","0","1","6","0","0","0","0","0","19","1","2","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","167","71","7","0","20","1","0","5","14","0","0","2","2","0","8","3","13","0","0","3","14","0","0","0","0","0","1","26","8","15","0","7","17","1","0","0","0","1","0","0","0","0","0","1","0","0","0","4033","193","11","20","0","0","24","58","0","0","0","0","0","1","828","19","46","1","317","335","0","29","0","7","3","10","185","40","61","0","0","123","186","0","12","0","2","0","6","3","16","0","0","0","3","1","8","5","1","3","0","0","10","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","143","14"
"House District 30","5118","33","16","0","36","4","0","2","12","0","0","1","0","524","71","1","235","11","0","18","67","0","1","12","18","0","0","3","63","3","10","0","0","11","43","1","1","0","0","0","20","1","2","2","5","14","1","0","0","0","32","4","1","3","0","0","0","1","0","0","3","1","0","8","0","0","1","9","0","0","0","0","0","21","1","1","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","296","119","9","0","27","0","0","9","14","0","2","2","0","0","7","2","10","0","0","1","19","0","0","1","1","0","0","10","8","9","1","1","11","1","1","0","0","3","0","0","0","0","1","0","0","0","0","1720","84","5","15","0","1","13","46","0","0","1","0","0","0","389","14","14","0","176","208","0","15","0","2","2","2","82","19","25","0","1","53","95","0","5","1","3","2","1","1","13","0","0","1","2","1","2","1","1","2","0","0","16","8","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","221","17"
"House District 31","2109","12","13","0","32","2","0","1","8","0","0","2","0","227","13","0","118","11","0","19","59","0","0","10","7","0","2","3","52","5","15","0","0","11","40","0","0","0","0","0","3","1","1","0","1","5","0","0","1","0","24","4","0","2","0","0","0","2","0","0","7","0","0","1","0","0","1","6","0","1","0","0","1","10","0","2","0","2","8","1","1","0","0","1","0","0","0","0","0","0","0","0","0","150","65","0","0","21","0","0","11","23","0","0","1","3","0","6","3","7","0","0","3","11","1","0","0","0","1","0","24","8","29","1","2","16","2","0","0","0","0","0","0","0","0","3","0","0","0","0","2032","109","7","32","0","0","19","71","0","0","0","0","0","1","351","15","40","0","167","289","0","27","0","4","0","8","81","21","52","0","1","43","136","0","11","0","0","0","1","6","7","2","1","1","0","1","6","0","1","1","0","0","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","100","22"
"House District 32","2039","11","9","0","22","4","0","1","9","0","0","0","0","267","23","0","149","8","0","16","50","0","1","10","9","0","2","1","54","5","51","0","0","4","23","0","1","0","0","0","4","0","2","1","0","12","0","0","0","0","23","2","1","1","0","0","1","1","0","0","3","0","0","2","0","0","1","1","0","0","0","0","0","7","2","5","0","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","116","44","4","0","19","0","0","6","15","0","0","1","0","1","3","1","18","0","0","2","10","0","0","0","0","0","1","11","3","11","1","2","8","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1028","77","8","55","0","0","8","30","0","0","0","0","0","0","224","12","35","1","107","214","0","14","0","1","0","4","47","3","24","0","1","23","67","0","6","0","0","0","1","0","1","0","0","0","0","0","2","1","1","5","0","0","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","7"
"House District 33","4394","24","17","0","86","6","1","4","5","0","1","0","0","531","69","0","302","18","2","29","105","0","3","16","17","0","5","4","69","8","26","1","1","14","43","0","0","0","0","1","11","0","2","0","3","4","4","0","0","1","37","3","1","6","0","0","0","0","0","0","8","4","0","2","0","0","1","6","1","0","0","0","2","20","1","0","0","7","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","206","74","6","0","42","1","1","10","18","0","1","1","2","0","6","3","16","0","1","3","9","0","0","0","0","0","0","15","6","8","0","3","20","0","0","0","0","3","3","0","0","0","0","0","0","0","0","1125","91","3","47","0","0","14","33","0","0","0","1","0","0","202","17","30","0","99","197","0","21","0","0","0","1","78","17","30","0","1","43","130","0","5","1","3","0","2","1","5","0","0","0","1","0","5","0","2","7","0","0","8","2","0","0","0","0","1","1","0","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","3","0","0","1","1","0","2","0","1","3","138","7"
"House District 34","3635","15","6","0","29","2","0","0","6","0","0","2","0","468","69","1","230","15","0","37","84","0","3","19","16","0","3","2","91","3","18","0","1","14","61","0","1","0","1","0","18","0","1","0","4","12","0","0","0","0","32","1","2","1","0","0","0","0","0","0","3","0","0","2","0","0","2","8","0","0","0","1","0","13","0","1","0","5","11","0","0","0","1","0","0","0","0","0","0","0","0","0","0","191","110","2","1","15","1","1","15","14","0","0","4","2","0","10","1","12","0","0","5","16","0","0","0","1","0","1","20","7","17","0","4","14","1","0","0","1","2","0","0","0","1","0","0","0","1","0","2270","157","7","19","0","0","12","51","0","0","0","1","0","2","502","21","43","0","252","283","0","16","0","6","1","2","127","27","43","0","1","65","123","0","8","0","0","0","0","1","5","1","0","0","2","0","6","0","1","3","0","0","9","6","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","193","12"
"House District 35","2843","12","12","0","24","3","1","0","7","0","0","0","0","379","44","0","148","17","1","17","73","0","2","20","18","0","1","2","105","3","19","0","0","11","35","0","0","0","1","0","14","0","0","0","1","8","0","0","0","0","25","2","0","2","0","0","0","1","0","0","3","0","0","1","0","0","2","6","0","0","0","1","0","20","1","1","0","6","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","58","5","0","28","0","0","10","24","0","0","2","1","1","2","1","10","0","0","3","9","0","0","0","0","0","1","17","9","16","0","8","15","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2869","137","11","39","0","0","34","74","0","2","0","0","0","2","803","25","60","1","295","377","2","34","0","12","0","4","166","45","60","0","1","76","145","0","9","0","2","1","7","0","10","0","1","2","2","0","7","0","1","6","0","0","10","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","0","0","1","106","10"
"House District 36","3740","20","17","0","43","4","0","3","9","0","0","0","1","499","43","0","174","14","2","16","43","0","1","10","15","0","0","2","61","2","33","0","0","12","29","0","0","0","0","0","9","0","1","1","3","9","0","0","0","0","38","3","0","1","0","0","3","0","0","0","1","1","0","4","0","0","1","4","0","0","1","0","0","10","1","5","0","5","4","0","1","0","0","0","1","0","0","0","0","0","0","0","0","223","82","2","0","21","0","0","8","16","0","0","1","2","0","6","2","12","0","0","5","11","0","1","0","0","0","0","17","5","3","0","2","11","0","0","0","1","0","0","2","0","0","0","1","1","0","0","2414","123","14","111","0","1","18","60","0","2","2","0","0","2","441","29","41","0","176","231","0","31","1","3","0","1","110","20","34","0","1","49","133","0","7","0","2","1","1","6","4","0","1","0","1","2","1","1","0","4","0","0","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","1","1","0","0","0","0","2","0","0","0","163","18"
"House District 37","1305","14","13","0","45","0","1","3","4","0","0","0","0","91","8","0","77","0","0","8","15","0","0","2","3","0","1","5","58","5","23","1","0","5","27","1","2","0","0","0","4","0","2","0","0","2","0","0","0","0","48","1","0","5","0","0","0","1","0","0","1","0","0","4","0","1","2","4","0","0","0","0","0","12","2","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94","14","3","0","7","0","1","3","7","0","0","2","0","0","4","2","7","1","0","0","10","0","0","0","1","0","1","4","1","6","0","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1428","64","10","89","0","0","8","41","0","0","2","0","0","0","108","21","32","0","41","123","0","4","1","1","2","0","33","8","34","0","0","28","144","0","3","2","3","0","0","7","0","0","0","1","0","0","2","1","0","2","0","0","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","27"
"House District 38","588","7","6","0","32","0","0","1","5","0","0","0","0","48","17","0","97","2","2","9","32","0","0","1","3","0","0","3","33","2","29","1","0","6","71","0","1","0","0","0","6","0","0","0","1","0","0","0","0","0","35","1","0","4","0","1","1","1","0","0","2","3","0","8","0","0","2","18","0","0","0","0","2","5","1","3","0","2","11","0","0","0","0","1","0","0","0","0","0","0","0","0","0","74","3","4","0","15","0","0","3","5","0","0","0","0","1","2","2","17","1","0","1","18","0","0","0","0","0","5","4","2","7","0","0","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1335","53","12","92","0","1","15","190","0","0","2","0","1","0","86","12","41","0","52","235","0","5","5","0","2","1","24","12","53","1","2","30","173","2","3","6","0","0","0","7","5","0","0","0","1","0","5","0","0","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","45","27"
"House District 39","671","2","6","0","22","1","0","1","9","0","0","1","0","58","13","0","83","2","0","15","43","0","0","1","1","0","1","3","37","4","33","0","0","9","61","0","1","0","0","0","1","0","1","0","1","1","0","0","0","1","22","0","0","3","0","0","3","3","0","0","4","0","0","5","0","0","2","6","0","0","0","0","0","3","0","5","0","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","116","14","4","0","17","0","0","6","22","0","0","0","0","0","9","2","29","0","2","2","14","0","0","0","0","1","2","7","4","35","0","4","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1502","84","21","88","0","0","27","136","1","0","4","0","0","0","102","19","43","0","51","196","1","13","1","1","1","2","36","14","97","0","0","29","195","2","7","3","0","0","4","8","5","0","0","0","0","0","0","0","0","4","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","74","26"
"House District 4","1685","15","10","1","22","2","0","4","6","0","1","0","1","183","27","0","61","3","0","16","36","0","0","4","7","0","0","1","84","5","33","0","1","7","23","0","0","0","0","0","7","0","0","0","1","4","1","0","0","0","18","0","0","2","0","0","4","1","0","0","1","0","0","9","0","0","0","5","0","0","0","0","1","14","2","1","0","3","6","0","0","1","0","0","0","0","0","0","1","0","0","0","0","96","37","2","0","11","0","0","6","8","0","0","1","1","1","3","2","18","0","1","3","15","0","0","0","0","0","1","14","8","7","0","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3894","162","15","78","1","1","11","58","0","0","0","1","0","1","913","48","55","0","370","395","0","43","1","5","3","5","160","24","31","0","0","60","144","0","5","1","3","2","6","3","33","0","0","0","2","1","5","1","2","6","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","101","16"
"House District 40","724","3","7","0","39","2","1","2","8","0","0","0","0","40","3","0","63","5","0","7","19","0","2","1","3","0","1","1","35","3","42","0","0","7","28","0","1","0","0","0","1","0","0","0","0","4","0","0","0","0","43","0","0","0","0","0","2","2","1","0","5","0","0","8","1","0","1","5","0","0","0","0","1","2","0","3","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122","7","4","0","16","0","0","4","11","0","0","0","0","0","3","3","17","0","0","3","12","0","0","0","1","0","0","4","3","10","0","2","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1058","35","11","113","0","0","17","63","0","0","0","1","0","0","70","12","44","0","50","156","0","7","1","2","0","1","15","9","18","0","0","15","137","0","4","0","0","0","1","5","1","0","0","0","0","1","0","0","0","2","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","61","16"
"House District 5","2782","14","11","0","57","2","1","3","10","0","0","2","0","318","29","0","134","7","1","19","58","0","0","7","6","0","3","3","88","6","22","0","0","20","42","0","0","0","0","0","8","0","1","0","0","4","1","0","0","1","39","3","1","1","0","0","0","1","0","0","1","3","0","1","0","0","2","3","0","0","0","0","1","12","1","4","1","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160","57","2","0","28","0","0","5","14","1","0","0","0","0","1","1","8","0","0","0","12","0","0","0","0","0","0","9","8","12","0","4","17","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2268","123","10","38","0","0","15","35","0","0","0","0","0","0","372","25","43","0","145","205","1","13","0","4","0","2","107","16","32","0","0","56","135","0","3","4","5","0","0","1","2","0","0","0","1","0","3","0","1","6","0","0","3","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","153","19"
"House District 6","5028","15","12","0","24","3","0","2","1","0","0","0","0","391","37","1","152","7","1","23","42","0","0","12","12","0","1","1","90","3","12","0","0","8","32","1","1","2","1","0","15","0","2","0","7","7","1","0","0","0","41","3","0","0","0","0","0","1","0","0","9","1","0","1","0","0","1","7","0","0","0","0","0","23","0","2","0","5","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","266","66","2","0","18","1","0","6","5","0","1","1","1","0","8","0","12","2","1","1","11","0","0","0","0","0","1","14","7","6","0","3","8","0","0","0","0","0","1","1","0","0","0","0","0","0","0","3108","130","8","14","0","0","15","45","0","3","0","0","0","0","727","27","23","1","311","281","0","35","0","6","1","9","146","21","20","0","0","87","105","0","9","1","2","0","3","4","17","0","0","0","5","0","5","4","3","7","0","0","16","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","245","8"
"House District 7","4747","30","11","0","25","2","0","2","6","0","0","0","0","430","48","0","233","13","0","31","82","0","0","11","16","0","2","7","76","3","20","0","0","10","37","1","0","1","0","0","22","0","3","1","6","9","0","1","0","0","37","3","0","4","0","0","0","0","0","0","5","2","0","2","0","0","0","4","0","1","0","0","0","11","1","3","0","3","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","262","90","3","0","23","1","1","10","26","0","0","0","3","0","5","1","18","0","0","5","11","0","0","0","0","1","0","20","3","23","0","2","11","0","0","0","0","2","0","0","0","0","3","1","0","0","0","1668","113","10","22","0","0","14","35","0","0","1","1","0","2","338","18","26","0","116","176","1","12","1","6","2","5","76","20","36","0","0","41","96","0","4","0","1","0","2","5","4","0","0","0","0","0","2","4","1","0","0","0","16","0","0","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","199","12"
"House District 8","5855","39","33","0","53","4","1","3","6","0","1","1","0","526","55","0","246","15","1","23","54","0","1","19","24","1","1","2","94","3","38","0","0","9","16","0","0","0","0","0","17","2","2","1","3","14","1","0","1","0","21","2","1","3","0","0","1","2","0","0","1","0","0","4","0","0","0","1","0","0","0","0","0","10","1","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","226","94","5","0","22","2","0","6","13","0","0","0","0","0","7","0","12","0","0","3","6","0","0","0","2","0","0","4","5","10","0","2","7","1","0","0","0","1","1","1","0","0","2","1","0","0","0","1697","113","6","36","0","0","18","32","0","0","1","0","0","1","367","17","35","1","161","198","0","12","2","4","0","1","72","11","22","0","2","35","56","0","8","0","1","0","1","2","11","0","0","0","0","0","1","1","0","4","0","0","7","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","178","7"
"House District 9","4155","31","42","1","61","4","0","2","6","0","0","0","0","378","58","0","139","17","0","22","41","0","1","21","13","0","6","1","110","4","16","0","0","11","45","0","0","0","1","1","11","0","4","0","0","5","1","0","0","2","22","1","1","2","0","0","0","1","0","0","3","0","0","3","0","0","2","4","0","0","0","0","0","20","1","0","0","8","8","0","1","0","0","0","1","0","0","0","0","0","0","0","0","91","33","0","0","9","0","1","5","10","0","0","0","0","1","3","0","8","0","0","0","10","0","0","1","0","0","0","7","3","5","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3666","267","11","67","0","0","25","41","0","0","2","1","1","0","674","45","48","0","314","413","0","38","2","7","1","9","154","22","48","0","1","110","201","0","10","0","2","4","1","3","29","2","0","2","6","2","7","4","3","14","0","0","14","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","1","0","1","111","6"
"House District 99","34","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","4","0","0","0","0","0","0","1","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160","4","1","2","0","0","2","3","0","0","0","0","0","0","69","4","9","0","5","25","0","0","0","0","1","1","0","1","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","1"
"Total","124495","729","597","3","1552","118","13","110","254","1","5","13","3","12394","1479","10","6198","372","38","823","2137","4","24","388","423","2","63","75","3207","147","1024","4","7","415","1540","9","14","8","7","9","459","6","49","8","94","275","27","7","8","12","1288","74","16","84","2","1","32","49","1","1","147","44","1","132","4","2","67","233","5","3","2","4","17","649","45","94","2","147","339","1","9","2","8","3","4","3","1","1","1","1","1","1","2","5890","2146","144","2","740","18","6","301","548","3","7","39","40","8","195","62","472","5","6","102","496","1","5","6","11","3","24","504","219","405","5","133","465","13","2","1","9","36","9","10","1","7","14","11","3","3","3","87828","5019","405","1966","2","6","611","2282","2","18","21","20","5","16","17460","913","1625","11","7362","10944","14","881","31","189","38","196","3706","784","1460","1","24","2209","5180","7","292","23","72","28","79","104","438","22","9","18","52","19","160","46","41","195","1","2","394","51","1","4","2","13","26","11","2","1","7","9","1","2","2","2","4","1","7","1","2","4","14","5","7","5","2","19","10","1","2","3","9","3","39","3","5","10","3","3","20","5","6","17","5394","569"
